1,2,3 
 [证候分析]脾胃虚寒，中气不足，脾不统[MASK]，血溢肠中，故大便下血，先便后[MASK]；若胃肠脉络大伤，出血连续不断，则[MASK]便混杂，或下纯血，血色黯紫，或大便呈柏油样, [证候分析] 脾胃虚寒，中气不足，脾不统血，血溢肠中，故大便下血，先便后血；若胃肠脉络大伤，出血连续不断，则血便混杂，或下纯血，血色黯紫，或大便呈柏油样,"['血', '血', '血']"
脾胃虚寒，中气不足，[MASK]不和，故腹部隐隐作痛；[MASK]不能温养[MASK]故四肢欠温,脾胃虚寒，中气不足，气机不和，故腹部隐隐作痛；阳气不能温养四末故四肢欠温,"['气机', '阳气', '四末']"
脾虚气血不足，不能充盈血脉，荣润肌肤，故面色少华，[MASK]疲乏力，[MASK]淡，[MASK]细弱,脾虚气血不足，不能充盈血脉，荣润肌肤，故面色少华，神疲乏力，舌质淡，脉细弱,"['神', '舌质', '脉']"
 [证候]先下血后大便，血色鲜红，大便不畅，肛门灼热，[MASK]，[MASK]黄厚，脉濡数, [证候] 先下血后大便，血色鲜红，大便不畅，肛门灼热，口苦，舌苔黄厚，脉濡数,"['口苦', '舌苔']"
 [针灸治疗]可选取下脘、关元、曲池、太冲、足三里、[MASK]，用泻法, [针灸治疗] 可选取下脘、关元、曲池、太冲、足三里、血海，用泻法,['血海']
 [MASK]是心中悸动不安，甚则不能自主的一种自觉病证，包括惊悸、怔忡, 心悸是心中悸动不安，甚则不能自主的一种自觉病证，包括惊悸、怔忡,['心悸']
二者在[MASK]、病情及程度上虽有差异，但关系密切，故统称[MASK],二者在病因、病情及程度上虽有差异，但关系密切，故统称心悸,"['病因', '心悸']"
 二、[MASK]不足：久病体弱或失血过多，耗伤阴血；或思虑过度，劳倦伤[MASK]，化源不足，气血虚弱，心失所养而[MASK]不宁, 二、心血不足：久病体弱或失血过多，耗伤阴血；或思虑过度，劳倦伤脾，化源不足，气血虚弱，心失所养而心悸不宁,"['心血', '脾', '心悸']"
 四、[MASK]不振：久病之后，[MASK]虚弱，不能温养心[MASK]，致神不守舍，而[MASK]不安, 四、心阳不振：久病之后，心阳虚弱，不能温养心脉，致神不守舍，而心悸不安,"['心阳', '心阳', '脉', '心悸']"
" 【[MASK]】
"," 【辨证论治】
",['辨证论治']
 [MASK]有[MASK]有实，但一般是[MASK]多实少；气血[MASK]或[MASK]阳虚为其本，[MASK]火瘀阻是其标, 心悸有虚有实，但一般是虚多实少；气血虚或心阳虚为其本，痰火瘀阻是其标,"['心悸', '虚', '虚', '虚', '心', '痰']"
故治本应以益气养血、[MASK]温阳为主；治标当以清火、祛痰、化瘀为主,故治本应以益气养血、滋阴温阳为主；治标当以清火、祛痰、化瘀为主,['滋阴']
 [针灸治疗]可选取[MASK]门、大陵、灵道、百会，平补平泻, [针灸治疗] 可选取神门、大陵、灵道、百会，平补平泻,['神']
 [证候][MASK]，头晕目眩，面色不华，唇与指甲苍白，[MASK]淡，脉细而弱, [证候] 心悸，头晕目眩，面色不华，唇与指甲苍白，舌质淡，脉细而弱,"['心悸', '舌质']"
 [治法]益气[MASK]，养心安神, [治法] 益气补血，养心安神,['补血']
 [针灸治疗]可选取膈俞、[MASK]俞、通里、神堂、足三里，用[MASK], [针灸治疗] 可选取膈俞、脾俞、通里、神堂、足三里，用补法,"['脾', '补法']"
 [证候][MASK]不宁，[MASK]少寐，头晕目眩，[MASK]作响，[MASK]咽燥，[MASK]红少苔，脉细数, [证候] 心悸不宁，烦躁少寐，头晕目眩，耳鸣作响，口干咽燥，舌质红少苔，脉细数,"['心悸', '烦躁', '耳鸣', '口干', '舌质']"
 [治法][MASK]降火，养心安神, [治法] 滋阴降火，养心安神,['滋阴']
 [针灸治疗]可选取内关、[MASK]郄、[MASK]俞、通里、太溪，用[MASK], [针灸治疗] 可选取内关、阴郄、心俞、通里、太溪，用补法,"['阴', '心', '补法']"
 [证候][MASK]气短，劳累后加重，[MASK]，[MASK]肢冷，[MASK]，心胸憋闷，[MASK]淡，舌体胖嫩，[MASK]细弱或结代, [证候] 心悸气短，劳累后加重，自汗，畏寒肢冷，面色苍白，心胸憋闷，舌质淡，舌体胖嫩，脉细弱或结代,"['心悸', '自汗', '畏寒', '面色苍白', '舌质', '脉']"
 [治法]养心通阳，[MASK]养血, [治法] 养心通阳，补气养血,['补气']
 [针灸治疗]可选取[MASK]俞、厥阴俞、内关、通里、关元（灸），用[MASK], [针灸治疗] 可选取心俞、厥阴俞、内关、通里、关元（灸），用补法,"['心', '补法']"
 [证候][MASK]，怔忡，胸闷不舒，[MASK]阵作，气短喘息，[MASK]紫暗，脉涩或结代, [证候] 心悸，怔忡，胸闷不舒，心痛阵作，气短喘息，舌质紫暗，脉涩或结代,"['心悸', '心痛', '舌质']"
 [针灸治疗]可选取曲泽、少海、[MASK]、[MASK]、[MASK]，宜用泻法, [针灸治疗] 可选取曲泽、少海、膻中、气海、血海，宜用泻法,"['膻中', '气海', '血海']"
 [MASK]，是以胸部疼痛为主要临床表现的病证, 胸痛，是以胸部疼痛为主要临床表现的病证,['胸痛']
《金匮要略》将其称为“胸痹”，《内经》中所论述的“真[MASK]”则是[MASK]的重症,《金匮要略》将其称为“胸痹”，《内经》中所论述的“真心痛”则是胸痛的重症,"['心痛', '胸痛']"
一般来说，[MASK]多与心肺有关,一般来说，胸痛多与心肺有关,['胸痛']
胸阳不足，[MASK]阻滞是[MASK]的主要[MASK],胸阳不足，气机阻滞是胸痛的主要病机,"['气机', '胸痛', '病机']"
 三、[MASK]热壅[MASK]：肺中蕴热，或外感风热，热灼[MASK]为[MASK]，[MASK]热结于胸中，[MASK]痹阻，引起[MASK], 三、痰热壅肺：肺中蕴热，或外感风热，热灼津液为痰，痰热结于胸中，气机痹阻，引起胸痛,"['痰', '肺', '津液', '痰', '痰', '气机', '胸痛']"
 临证时，应详细询问[MASK]的起因、部位、性质及先兆[MASK]等，以鉴别[MASK]的不同原因, 临证时，应详细询问胸痛的起因、部位、性质及先兆症状等，以鉴别胸痛的不同原因,"['胸痛', '症状', '胸痛']"
[MASK]而兼见咳喘、[MASK]多、身热者，多属[MASK]热所致；若疼痛部位固定、[MASK]者，多属[MASK][MASK]；若痛连肩背，兼见憋闷，甚则汗出肢冷者，多属胸痹,胸痛而兼见咳喘、痰多、身热者，多属痰热所致；若疼痛部位固定、刺痛者，多属气滞血瘀；若痛连肩背，兼见憋闷，甚则汗出肢冷者，多属胸痹,"['胸痛', '痰', '痰', '刺痛', '气滞', '血瘀']"
 [证候]胸部[MASK]，固定不移，入夜更甚，时或[MASK]不宁，[MASK]紫暗，[MASK]沉涩, [证候] 胸部刺痛，固定不移，入夜更甚，时或心悸不宁，舌质紫暗，脉象沉涩,"['刺痛', '心悸', '舌质', '脉象']"
 [治法][MASK]，通络止痛, [治法] 活血化瘀，通络止痛,['活血化瘀']
 [针灸治疗]可选取[MASK]、巨阙、膈俞、[MASK]郄、[MASK]俞，用泻法, [针灸治疗] 可选取膻中、巨阙、膈俞、阴郄、心俞，用泻法,"['膻中', '阴', '心']"
 [证候]胸痛彻背，感寒痛甚，胸闷气短，[MASK]，甚则喘息不能平卧，[MASK]，[MASK]，四肢厥冷，[MASK]白，[MASK]沉细, [证候] 胸痛彻背，感寒痛甚，胸闷气短，心悸，甚则喘息不能平卧，面色苍白，自汗，四肢厥冷，舌苔白，脉沉细,"['心悸', '面色苍白', '自汗', '舌苔', '脉']"
 [针灸治疗]可选取[MASK]俞、厥阴俞、内关、通里、[MASK]俞（灸）、[MASK]俞，用泻法兼灸, [针灸治疗] 可选取心俞、厥阴俞、内关、通里、肾俞（灸）、肺俞，用泻法兼灸,"['心', '肾', '肺']"
 [证候][MASK]咳喘，咯痰黄稠，或见[MASK]，或咳痰腥臭，烦闷[MASK]，[MASK]黄腻，[MASK]滑数, [证候] 胸痛咳喘，咯痰黄稠，或见咳血，或咳痰腥臭，烦闷发热，舌苔黄腻，脉象滑数,"['胸痛', '咳血', '发热', '舌苔', '脉象']"
 [治法]涤[MASK]泻热，宽胸开结, [治法] 涤痰泻热，宽胸开结,['痰']
 [针灸治疗]可选取巨阙、[MASK]、郄门、太渊、丰隆、孔最，用泻法, [针灸治疗] 可选取巨阙、膻中、郄门、太渊、丰隆、孔最，用泻法,['膻中']
 [MASK]，即[MASK]，是指不能获得正常睡眠为特征的病证，亦称“不得寐”或“目不瞑”, 不寐，即失眠，是指不能获得正常睡眠为特征的病证，亦称“不得寐”或“目不瞑”,"['不寐', '失眠']"
临床上，[MASK]轻者入睡困难，或睡而易醒，醒后不能入睡，或时睡时醒；病重者则整夜不能入睡,临床上，病轻者入睡困难，或睡而易醒，醒后不能入睡，或时睡时醒；病重者则整夜不能入睡,['病']
[MASK]主要为机体[MASK]失调，阳不入[MASK]，使心神不安所致,不寐主要为机体阴阳失调，阳不入阴，使心神不安所致,"['不寐', '阴阳', '阴']"
 二、阴虚火旺：禀赋不足，或久病之人，[MASK]耗伤，不能上济于[MASK]，[MASK]独亢，心火内盛，不能下交于[MASK]，阳不入[MASK]，心肾不交而心神不宁，形成[MASK], 二、阴虚火旺：禀赋不足，或久病之人，肾阴耗伤，不能上济于心，心阳独亢，心火内盛，不能下交于肾，阳不入阴，心肾不交而心神不宁，形成不寐,"['肾阴', '心', '心阳', '肾', '阴', '不寐']"
 四、情志扰心：情志内伤，[MASK]郁化火；或五志过极，心火内炽，扰动心神，使心神不宁，阳不入阴而[MASK], 四、情志扰心：情志内伤，肝郁化火；或五志过极，心火内炽，扰动心神，使心神不宁，阳不入阴而不寐,"['肝', '不寐']"
" 【[MASK]】
"," 【辨证论治】
",['辨证论治']
 临床[MASK]，首分[MASK], 临床辨证，首分虚实,"['辨证', '虚实']"
"[MASK]多属阴血不足，在心脾肝肾,治宜[MASK]养血，壮水制火；[MASK]多因肝郁[MASK]浊，治当解郁除[MASK]","虚证多属阴血不足，在心脾肝肾,治宜滋阴养血，壮水制火；实证多因肝郁痰浊，治当解郁除痰","['虚证', '滋阴', '实证', '痰', '痰']"
[MASK]日久，气血耗伤，亦可转为[MASK],实证日久，气血耗伤，亦可转为虚证,"['实证', '虚证']"
[MASK]夹杂者，应补泻兼顾,虚实夹杂者，应补泻兼顾,['虚实']
 [方药]用归[MASK]汤（人参、白术、黄芪、[MASK]甘草、远志、酸枣仁、茯神、龙眼肉、当归、木香、大枣、生姜）, [方药] 用归脾汤（人参、白术、黄芪、炙甘草、远志、酸枣仁、茯神、龙眼肉、当归、木香、大枣、生姜）,"['脾', '炙']"
如[MASK]较重，加柏子仁、夜交藤、龙骨、牡蛎,如不寐较重，加柏子仁、夜交藤、龙骨、牡蛎,['不寐']
 [证候][MASK]，[MASK]，头晕[MASK]，五[MASK]热，口干津少，或有[MASK]，腰酸，[MASK]，舌红，脉细数, [证候] 心烦，失眠，头晕耳鸣，五心烦热，口干津少，或有心悸，腰酸，健忘，舌红，脉细数,"['心烦', '失眠', '耳鸣', '心烦', '心悸', '健忘']"
 [治法][MASK]降火安神, [治法] 滋阴降火安神,['滋阴']
 [针灸治疗]可选用大陵、太溪、[MASK]门、太冲，用[MASK], [针灸治疗] 可选用大陵、太溪、神门、太冲，用补法,"['神', '补法']"
 [证候][MASK]不得眠，[MASK][MASK]，易于惊醒，胆怯易恐，遇事善惊，[MASK][MASK]，[MASK]淡，脉弦细, [证候] 心烦不得眠，心悸多梦，易于惊醒，胆怯易恐，遇事善惊，短气乏力，舌质淡，脉弦细,"['心烦', '心悸', '多梦', '短气', '乏力', '舌质']"
 [针灸治疗]可选用[MASK]门、神庭、[MASK]、阴交、大巨，用[MASK], [针灸治疗] 可选用神门、神庭、气海、阴交、大巨，用补法,"['神', '气海', '补法']"
 [证候][MASK]，急躁易怒，甚则彻夜不眠，胸闷[MASK]，[MASK]喜饮，不思饮食，[MASK]而苦，目赤[MASK]，甚或彻夜不眠，头晕目眩，头痛欲裂，小便短赤，大[MASK]结，[MASK]红，[MASK]黄，[MASK]弦滑数, [证候] 失眠，急躁易怒，甚则彻夜不眠，胸闷胁痛，口渴喜饮，不思饮食，口干而苦，目赤耳鸣，甚或彻夜不眠，头晕目眩，头痛欲裂，小便短赤，大便秘结，舌质红，舌苔黄，脉弦滑数,"['失眠', '胁痛', '口渴', '口干', '耳鸣', '便秘', '舌质', '舌苔', '脉']"
 [针灸治疗]可选取[MASK]门、大陵、印堂、四神聪、太冲、合谷、太溪，用泻法, [针灸治疗] 可选取神门、大陵、印堂、四神聪、太冲、合谷、太溪，用泻法,['神']
 [证候][MASK]，[MASK]，[MASK]多胸闷，[MASK]吞酸，[MASK][MASK]，[MASK]，[MASK]，苔黄腻，脉滑数, [证候] 失眠，心烦，痰多胸闷，嗳气吞酸，恶心厌食，口苦，目眩，苔黄腻，脉滑数,"['失眠', '心烦', '痰', '嗳气', '恶心', '厌食', '口苦', '目眩']"
 郁证是以心情抑郁、情绪不宁、胸部满闷、胁肋[MASK]、或易怒善哭、或咽如有异物感等为主症的一类病证, 郁证是以心情抑郁、情绪不宁、胸部满闷、胁肋胀痛、或易怒善哭、或咽如有异物感等为主症的一类病证,['胀痛']
郁证根据其成因及临床表现分为“[MASK]”、“火郁”、“血郁”、“湿郁”、“痰郁”、“食郁”等,郁证根据其成因及临床表现分为“气郁” 、“ 火郁” 、“ 血郁” 、“ 湿郁” 、“ 痰郁” 、“食郁”等,['气郁']
情志不畅、[MASK]郁滞是郁证的主要[MASK]，与[MASK]、[MASK]、[MASK]关系密切,情志不畅、气机郁滞是郁证的主要病机，与心、肝、脾关系密切,"['气机', '病机', '心', '肝', '脾']"
 二、忧愁思虑，脾失健运：忧愁思虑，耗伤[MASK]；或肝郁及[MASK]，或劳倦伤[MASK]，使脾失健运，蕴湿生[MASK]，形成湿郁、痰郁；若脾胃不能消磨水谷，致[MASK]不消，形成食郁, 二、忧愁思虑，脾失健运：忧愁思虑，耗伤脾气；或肝郁及脾，或劳倦伤脾，使脾失健运，蕴湿生痰，形成湿郁、痰郁；若脾胃不能消磨水谷，致食积不消，形成食郁,"['脾气', '脾', '脾', '痰', '食积']"
" 【[MASK]】
"," 【辨证论治】
",['辨证论治']
 郁证当首辨[MASK]，初起多[MASK]，属情志所伤，气分郁结，以舒肝理气开郁为主；若挟湿[MASK]、[MASK]、热郁者，可配以化痰、消食、清热之剂；日久可以由气及[MASK]，由实转虚，耗伤心气营[MASK]，导致[MASK][MASK]气血失调，以养血[MASK]，益气扶正为主, 郁证当首辨虚实，初起多实证，属情志所伤，气分郁结，以舒肝理气开郁为主；若挟湿痰、食积、热郁者，可配以化痰、消食、清热之剂；日久可以由气及血，由实转虚，耗伤心气营血，导致脏腑阴阳气血失调，以养血滋阴，益气扶正为主,"['虚实', '实证', '痰', '食积', '血', '血', '脏腑', '阴阳', '滋阴']"
 [证候分析]情志所伤，肝失条达，故精神抑郁，情绪不宁，善[MASK], [证候分析] 情志所伤，肝失条达，故精神抑郁，情绪不宁，善太息,['太息']
[MASK]郁结，[MASK]不畅，肝络失和，故见胸胁[MASK]，痛无定处,肝气郁结，气机不畅，肝络失和，故见胸胁胀痛，痛无定处,"['肝气', '气机', '胀痛']"
[MASK]犯胃，[MASK]失和降，故脘闷[MASK],肝气犯胃，胃失和降，故脘闷嗳气,"['肝气', '胃', '嗳气']"
[MASK]乘[MASK]，脾失健运，则腹胀[MASK]，大便失常,肝气乘脾，脾失健运，则腹胀纳呆，大便失常,"['肝气', '脾', '纳呆']"
苔薄腻，[MASK]弦为[MASK][MASK]不和之象,苔薄腻，脉弦为肝胃不和之象,"['脉', '肝', '胃']"
 [证候分析][MASK]郁化火，循肝脉上炎，则急躁易怒，头痛，目赤，[MASK], [证候分析] 气郁化火，循肝脉上炎，则急躁易怒，头痛，目赤，耳鸣,"['气', '耳鸣']"
肝火犯胃，[MASK]失和降，耗伤[MASK]，故口干而苦，[MASK]吞酸，大[MASK]结,肝火犯胃，胃失和降，耗伤津液，故口干而苦，嘈杂吞酸，大便秘结,"['胃', '津液', '嘈杂', '便秘']"
